OBJECTID,COMID_NHDv2,HUC6,NT_Taxa,GNIS_NAME,Jan_Flow_cfs,Feb_Flow_cfs,Mar_Flow_cfs,Apr_Flow_cfs,May_Flow_cfs,Jun_Flow_cfs,Jul_Flow_cfs,Aug_Flow_cfs,Sep_Flow_cfs,Oct_Flow_cfs,Nov_Flow_cfs,Dec_Flow_cfs,MA_Flow_cfs,StreamOrder,HUC8
20037,8675513,30101,18,Rennet Bag Creek,56.985,60.483,68.298,60.898,46.894,34.566,25.27,22.86,27.38,50.644,69.63,50.583,44.282,3,3010103
46224,14639657,60102,18,Copper Creek,78.014,80.629,81.164,61.459,52.529,28.305,18.419,14.213,11.266,19.048,37.005,51.543,42.535,3,6010205
17375,8573239,20802,18,Norwood Creek,131.186,194.34,186.814,60.047,34.752,24.712,15.923,14.401,15.482,16.724,18.609,55.864,39.22,4,2080205
162,437262,50702,18,Panther Creek,62.704,64.906,74.833,68.17,44.613,27.513,7.945,11.15,5.162,12.809,24.257,41.241,38.026,3,5070201
20924,8712281,30101,18,Cherrystone Creek,49.631,53.155,60.228,50.158,34.756,25.029,19.47,16.482,23.473,22.156,45.146,41.054,35.156,3,3010105
2,433734,50702,18,Mill Creek,81.567,129.02,65.426,36.142,30.338,18.285,12.069,8.457,7.81,7.638,22.522,44.17,27.449,3,5070201
13917,8422416,20700,18,Reeds Creek,49.049,88.864,112.363,43.448,31.536,22.626,13.16,10.547,14.68,26.813,29.001,34.642,24.378,2,2070001
14519,8466057,20801,18,Thornton River,51.34,89.073,90.579,26.617,23.678,17.684,11.499,12.168,30.116,45.92,34.724,33.857,23.499,1,2080103
14012,8432258,20700,18,,19.302,49.595,42.699,10.797,7.778,6.093,4.052,3.428,4.012,4.534,3.768,8.857,6.241,3,2070003
20722,8700815,30101,18,Ghent Creek,9.176,9.867,11.091,8.191,5.263,3.775,3.322,2.818,4.533,5.557,9.452,7.611,6.147,1,3010104
56008,19761578,60101,18,,7.17,7.331,7.638,6.076,5.172,2.76,1.73,1.122,0.715,0.572,3.213,5.396,4.071,1,6010101
21712,8743695,30102,18,,1.908,1.908,2.062,1.508,0.892,0.502,0.338,0.246,0.215,0.184,0.546,1.232,0.961,1,3010204
14216,8445218,20700,17,Shenandoah River,3394.783,3905.52,4412.047,4189.041,3561.297,2857.476,1424.734,1278.71,1744.272,1931.269,2500.114,2667.224,2856.334,6,2070007
14859,8476998,20801,17,Rappahannock River,2701.187,2983.048,3221.973,2754.324,2117.984,1670.189,930.205,817.563,1150.88,1409.896,1673.095,2111.66,1957.679,6,2080104
21496,8731529,30102,17,Chowan River,2992.315,3285.916,3769.594,2842.857,1661.081,1006.145,781.872,145.03,1062.526,937.54,1116.695,1816.281,1823.978,6,3010201
14570,8467179,20801,17,Rapidan River,853.874,862.861,1322.309,1075.372,789.781,720.631,377.551,318.791,470.622,539.032,687.357,756.147,821.1,5,2080103
59565,22539978,60102,17,Powell River,1330.875,1419.023,1497.678,1191.46,953.892,532.393,313.72,264.488,183.571,239.281,526.171,977.215,784.785,5,6010206
15833,8522673,20802,17,Craig Creek,707.79,766.131,958.72,662.836,427.262,273.449,112.877,100.982,112.483,140.773,251.063,484.894,417.186,4,2080201
15973,8523453,20802,17,Jackson River,531.239,483.893,644.324,581.534,487.557,287.2,123.365,121.582,112.167,122.979,227.977,392.718,394.03,3,2080201
11080,6885530,50500,17,Reed Creek,382.582,536.544,567.384,471.219,398.539,252.079,158.723,128.025,116.566,146.965,178.463,259.127,297.602,4,5050001
18686,8629267,30101,17,Roanoke River,340.573,425.933,520.444,486.991,321.321,234.407,120.831,111.745,139.041,146.074,191.183,234.048,271.781,5,3010101
18783,8631313,30101,17,Pigg River,339.635,362.108,402.373,373.606,264.397,201.89,154.544,145.436,140.186,189.128,248.848,259.58,252.656,5,3010101
18372,8627879,30101,17,Blackwater River,311.865,333.737,405.775,407.629,255.857,214.717,150.584,136.915,152.677,143.449,197.413,219.202,243.426,4,3010101
10419,5894508,20700,17,Opequon Creek,351.8,362.192,467.181,308.389,196.288,145.175,88.735,80.967,86.855,100.276,123.146,265.93,210.541,4,2070004
55967,19761374,60101,17,North Fork Holston River,292.721,321.117,336.966,258.331,227.019,126.677,80.76,60.554,50.237,99.048,135.743,208.197,179.423,4,6010101
16881,8547581,20802,17,Tye River,229.214,234.969,286.321,261.071,198.444,154.432,86.675,68.691,115.522,118.477,160.196,187.981,174.731,4,2080203
55942,19761248,60101,17,North Fork Holston River,190.337,209.11,224.647,171.936,150.081,83.567,55.289,41.68,36.923,83.932,100.56,140.448,120.377,4,6010101
45901,14365536,20700,17,Stony River,125.188,155.36,209.634,157.671,129.661,79.231,50.531,37.417,39.509,51.693,92.802,117.576,103.6,3,2070002
55947,19761282,60101,17,Laurel Creek,123.524,134.769,165.305,135.422,114.385,67.095,50.766,45.83,42.73,68.798,76.577,98.828,89.868,3,6010101
14166,8441303,20700,17,Smith Creek,114.289,127.435,155.849,126.775,93.21,68.978,40.511,35.25,47.595,65.687,67.063,78.91,84.882,3,2070006
59530,22539826,60102,17,Dry Creek,74.645,78.323,79.533,61.324,49.666,26.181,17.284,13.424,10.829,15.879,33.431,50.878,40.798,2,6010206
10400,5893166,20700,17,Sleepy Creek,95.372,172.821,173.467,61.68,37.648,27.798,17.359,15.135,16.661,24.44,33.274,57.933,38.324,3,2070004
59886,166178644,20801,17,Rappahannock River,108.934,162.783,152.377,49.705,37.428,26.874,15.667,13.624,16.426,28.132,43.775,62.969,37.775,2,2080103
10518,5896074,20700,17,Opequon Creek,97.455,147.983,146.13,52.446,36.286,27.372,16.123,14.143,16.974,19.188,25.784,50.476,35.049,3,2070004
18444,8628297,30101,17,Mason Creek,45.376,52.51,57.232,51.199,37.932,27.31,21.311,19.045,21.823,26.785,41.331,38.176,34.643,3,3010101
18938,8632371,30101,17,Pigg River,43.414,46.115,51.598,47.134,35.859,26.002,19.519,17.322,21.978,42.628,56.288,39.188,33.976,3,3010101
15573,8520575,20802,17,Little Back Creek,42.295,40.401,48.644,37.411,37.9,24.84,19.225,19.601,18.952,19.139,27.285,32.135,30.643,1,2080201
16757,8546061,20802,17,Bear Garden Creek,60.424,101.762,89.307,23.222,16.255,11.967,7.705,6.801,8.078,10.007,15.517,25.816,16.814,3,2080203
14427,8464891,20801,17,Great Run,44.622,75.204,63.07,16.893,13.163,10.129,6.115,5.203,6.689,6.821,14.799,20.662,12.295,2,2080103
14013,8432296,20700,17,Crooked Run,23.135,53.715,51.585,13.329,9.934,7.614,4.891,4.024,4.967,5.783,8.741,12.63,8.13,2,2070003
46125,14639093,60102,17,Mill Creek,11.954,12.551,13.091,10.198,8.855,4.907,2.949,1.919,1.333,0.894,5.159,9.343,6.935,2,6010205
21650,8742287,30102,17,Hays Creek,9.95,10.705,11.973,8.556,5.263,3.699,3.37,3.126,4.958,5.21,10.642,8.396,6.577,2,3010204
46302,14639987,60102,17,,7.096,7.523,7.674,6.206,5.383,2.895,1.756,1.027,0.69,0.466,3.1,5.724,4.127,1,6010205
15940,8523253,20802,17,Town Branch,16.518,35.864,28.571,6.596,5.235,4.139,2.643,2.127,2.833,3.307,1.151,5.101,3.986,2,2080201
55991,19761472,60101,17,Elkhorn Branch,3.978,4.073,4.226,3.377,2.891,1.559,0.96,0.62,0.395,0.376,1.946,3.061,2.285,1,6010101
14189,8444802,20700,17,,0.539,0.531,0.589,0.448,0.308,0.178,0.117,0.082,0.07,0.058,0.138,0.389,0.287,1,2070007
12313,6908699,50500,16,New River,6393.23,7727.194,8906.054,7906.775,6705.851,5069.616,3228.88,2824.497,2784.697,3301.863,3981.825,4643.617,5274.576,6,5050002
12319,6908733,50500,16,New River,5511.346,6509.691,7763.833,7095.113,6066.237,4789.441,3719.048,2831.358,2687.058,3096.676,3773.335,4243.78,4822.893,6,5050002
12323,6908749,50500,16,New River,5039.679,6042.103,6880.234,6212.331,5321.865,4364.722,3509.859,2588.886,2556.514,2899.921,3445.461,3781.151,4332.675,6,5050002
15995,8523647,20802,16,James River,3300.899,3737.01,4721.619,4044.892,3301.979,2450.621,1063.094,877.017,1031.361,1312.892,1866.492,2436.624,2525.582,6,2080201
10583,5907161,20700,16,South Fork Shenandoah River,1989.01,2244.039,2788.861,2511.253,1764.548,1287.875,758.626,763.102,1206.918,991.889,1309.8,1318.403,1539.343,5,2070005
59988,166997540,60102,16,Clinch River,1729.593,1958.647,2060.935,1634.17,1319.528,823.867,510.006,392.589,279.672,392.568,640.854,1155.169,1078.497,5,6010205
59614,22540132,60102,16,Powell River,1541.397,1633.344,1739.374,1381.794,1102.007,619.826,369.099,301.353,200.494,250.567,583.744,1125.506,903.849,5,6010206
56173,19762588,60101,16,North Fork Holston River,1139.983,1270.147,1408.958,1090.671,928.201,551.523,346.981,278.667,193.366,241.038,416.442,798.56,723.442,4,6010101
14157,8441279,20700,16,North Fork Shenandoah River,782.489,857.755,1122.999,877.666,693.055,449.927,218.214,252.888,312.749,364.999,458.296,594.495,591.888,4,2070006
46361,14640363,60102,16,Clinch River,849.845,935.877,992.741,847.885,706.588,422.234,275.221,213.846,168.081,221.492,382.024,614.109,555.535,5,6010205
15493,8507568,20801,16,South Anna River,889.788,950.56,1072.807,507.516,266.987,178.025,105.766,95.689,91.281,103.482,257.342,575.906,375.862,4,2080106
10651,5908355,20700,16,Middle River,477.28,537.629,648.791,503.52,391.533,300.912,191.993,172.738,243.39,268.288,291.264,339.432,362.836,4,2070005
46031,14637951,60102,16,Clinch River,495.499,558.528,554.919,493.232,407.517,242.274,147.072,118.442,89.97,130.27,223.918,338.267,315.876,4,6010205
17211,8566741,20802,16,South Fork Rivanna River,372.232,398.815,514.455,525.284,327.508,274.566,176.166,132.196,230.895,212.48,319.513,315.335,311.097,4,2080204
18676,8629243,30101,16,Roanoke River,372.581,463.737,561.04,524.131,347.123,254.851,135.94,127.318,150.932,156.28,201.92,252.096,294.762,5,3010101
59875,26815722,30102,16,Fountains Creek,399.297,434.543,482.209,339.342,195.019,141.599,122.113,137.705,122.702,125.917,145.686,237.863,242.467,5,3010204
12340,6909125,50500,16,Bluestone River,463.886,566.952,487.356,329.152,264.214,160.206,95.012,76.206,69.136,81.121,148.695,282.036,231.543,4,5050002
14638,8468477,20801,16,Robinson River,416.73,488.754,543.707,266.123,182.448,135.263,77.151,68.765,102.217,145.168,206.325,302.008,207.594,4,2080103
45873,14364434,20700,16,Patterson Creek,315.943,484.249,646.52,329.228,195.995,125.035,73.072,59.941,59.56,68.721,107.886,232.015,184.201,4,2070002
46285,14639909,60102,16,Copper Creek,328.476,340.641,352.415,270.163,229.457,127.478,82.205,58.507,39.841,47.44,122.217,219.322,181.048,3,6010205
46267,14639871,60102,16,Copper Creek,287.334,297.034,306.359,234.639,199.954,110.794,71.302,51.123,35.367,43.765,110.625,191.701,158.104,3,6010205
55460,19750999,60101,16,Middle Fork Holston River,241.859,264.178,278.316,221.529,196.592,116.659,77.938,58.031,54.801,98.007,124.966,178.365,156.127,4,6010102
16225,8526411,20802,16,Craig Creek,340.794,457.448,482.409,221.891,146.058,98.033,53.113,43.261,48.374,68.986,107.15,198.712,147.149,3,2080201
19977,8675241,30101,16,Dan River,160.618,168.545,197.066,188.072,159.952,131.814,102.941,109.958,190.963,225.44,171.099,144.232,145.925,3,3010103
14041,8433430,20700,16,Lost River,266.606,379.06,459.991,199.571,145.208,95.644,53.296,45.035,48.696,99.362,149.867,214.616,142.447,4,2070003
56291,19763208,60101,16,Big Moccasin Creek,189.739,194.997,198.6,151.809,129.891,72.185,46.268,34.286,24.828,40.657,79.039,126.416,104.274,3,6010101
18581,8628859,30101,16,South Fork Roanoke River,108.566,119.096,137.481,132.866,103.581,77.039,54.361,49.564,71.637,132.355,121.212,95.723,92.535,4,3010101
15601,8520721,20802,16,Bullpasture River,124.461,187.453,292.333,154.839,110.52,72.845,38.975,31.29,43.668,74.099,91.689,116.286,87.611,2,2080201
16050,8524581,20802,16,Dunlap Creek,157.85,264.668,295.775,122.305,84.301,55.44,30.961,25.279,26.648,50.195,73.086,112.044,77.215,3,2080201
12061,6906135,50500,16,Indian Creek,149.578,240.206,146.391,90.419,70.21,42.12,26.352,19.317,18.347,19.414,40.059,77.519,60.143,3,5050002
35737,10482259,30102,16,,91.191,87.526,93.493,64.842,38.554,31.168,29.104,34.18,36.316,60.559,77.799,67.837,56.083,2,3010205
17340,8572905,20802,16,Beaverdam Creek,147.568,209.493,202.576,69.268,40.913,28.575,17.963,16.283,17.321,21.189,22.495,62.664,44.855,4,2080205
35643,10479717,30102,16,Little River,71.442,73.168,77.93,52.824,31.968,25.338,23.46,26.78,28.679,25.651,51.805,50.229,43.462,1,3010205
11099,6885660,50500,16,Dodd Creek,106.292,154.598,87.027,54.238,42.484,29.969,17.02,12.117,21.698,42.394,53.487,57.931,42.623,3,5050001
10571,5907049,20700,16,Gooney Run,100.219,153.995,159.129,56.757,42.178,30.364,17.236,15.461,30.922,51.906,53.541,68.492,42.564,2,2070005
14584,8467229,20801,16,Mountain Run,121.454,175.187,160.656,49.189,34.917,25.364,15.259,12.81,15.679,17.368,41.345,62.437,38.041,3,2080103
21636,8742211,30102,16,Great Creek,51.006,62.68,60.919,44.576,29.753,24.907,23.574,13.298,21.04,32.801,35.739,37.877,36.377,3,3010204
16428,8538461,20802,16,Calfpasture River,70.631,128.656,142.186,48.033,36.446,25.953,14.847,11.484,18.058,38.249,40.132,48.995,32.555,2,2080202
32369,10067435,20802,16,Herring Creek,106.719,163.956,156.586,44.11,24.834,18.262,12.548,12.001,14.827,14.333,8.999,40.312,29.667,4,2080206
14049,8434004,20700,16,Trout Run,55.806,101.466,103.354,31.74,26.147,19.774,11.022,9.109,15.591,39.667,32.551,37.247,24.047,1,2070003
14019,8432656,20700,16,Tear Coat Creek,58.977,112.098,115.93,35.121,26.55,19.361,11.461,9.695,11.194,20.354,27.713,37.654,23.81,3,2070003
11175,6886154,50500,16,Howell Creek,51.921,84.567,43.455,26.841,22.5,17.182,10.49,8.498,17.766,27.44,28.064,28.69,22.041,1,5050001
15947,8523317,20802,16,Smith Creek,54.502,102.623,106.75,34.949,25.731,17.956,10.478,8.256,9.988,24.011,25.45,30.759,21.858,3,2080201
15553,8520495,20802,16,Cowpasture River,45.692,90.048,105.977,32.146,24.997,17.631,10.394,7.69,9.373,22.453,26.46,32.159,20.645,1,2080201
56135,19762416,60101,16,Smith Creek,37.082,38.746,38.6,28.476,23.963,12.554,8.296,6.588,5.987,9.547,14.413,22.666,19.389,3,6010101
59494,22539392,60102,16,Station Creek,22.802,24.108,22.904,18.29,15.297,7.885,5.197,3.229,2.163,10.802,13.587,16.075,12.7,2,6010206
45850,14363336,20700,16,Green Spring Run,30.13,65.147,59.047,15.757,10.439,8.152,5.64,4.741,5.915,6.542,3.284,9.389,8.899,2,2070002
59159,22338833,20700,16,Holmes Run,33.041,59.95,50.883,12.429,9.588,7.225,4.655,3.823,5.193,5.322,7.759,13.656,8.575,1,2070010
16589,8539807,20802,16,Pedlar Gap Run,12.893,27.942,20.432,4.655,4.112,3.179,1.997,0.704,2.259,5.431,4.379,5.134,3.205,1,2080202
8737,4505898,20700,16,,13.133,27.495,21.544,4.487,3.109,3.093,1.102,1.588,2.326,2.493,3.162,4.9,2.731,2,2070008
11054,6885366,50500,16,,3.853,19.159,4.299,3.724,2.816,1.598,0.936,0.586,0.481,3.07,2.762,3.089,2.427,1,5050001
20697,8699135,30101,16,,3.082,3.082,3.353,2.337,1.394,0.814,0.574,0.383,0.335,2.031,3.865,2.482,1.554,2,3010104
55578,19751653,60101,16,,2.523,2.758,2.825,2.227,2.03,1.1,0.661,0.421,0.291,0.215,0.911,1.774,1.476,1,6010102
17127,8551351,20802,15,James River,5731.388,6483.623,8054.646,6657.516,5037.215,3696.638,1804.756,1537.982,1867.625,2182.372,3119.512,4135.136,4179.621,6,2080203
21471,8726663,30102,15,Chowan River,2675.437,2971.451,3425.47,2616.488,1530.621,929.428,724.459,707.537,1003.674,903.1,1068.729,1623.147,1670.4,6,3010201
10582,5907157,20700,15,South Fork Shenandoah River,2182.595,2435.254,3009.176,2692.942,2396.108,1340.524,1056.336,798.475,1374.184,1066.07,1458.546,1502.042,1666.522,5,2070005
21424,8725915,30102,15,Chowan River,2368.333,2670.296,3093.133,2392.218,1398.983,853.673,669.247,606.328,943.503,868.292,1022.943,1434.848,1520.878,6,3010201
21303,8724837,30102,15,Nottoway River,1790.236,1937.586,2817.108,1957.917,1179.29,594.16,391.418,571.886,659.119,622.568,667.243,994.001,1144.313,6,3010201
15743,8522139,20802,15,Jackson River,886.471,989.065,1829.966,1557.264,1181.997,762.85,381.241,402.761,415.997,440.123,585.119,593.734,895.692,5,2080201
14523,8466687,20801,15,Rappahannock River,728.604,851.957,1310.513,1155.653,913.715,706.005,356.113,333.194,464.352,545.812,670.292,659.157,791.257,5,2080103
16590,8539811,20802,15,Maury River,1130.537,1195.888,1501.16,1195.492,904.564,657.848,310.507,272.767,360.557,457.382,596.677,826.813,789.982,5,2080202
14469,8465329,20801,15,Rappahannock River,716.347,840.429,1297.054,1146.646,909.01,703.208,354.606,331.856,463.255,544.996,666.266,649.517,784.201,5,2080103
20348,8679473,30101,15,Dan River,861.797,901.87,1051.158,956.516,689.944,564.115,432.306,433.119,352.799,368.935,449.186,626.304,649.67,5,3010103
15346,8505814,20801,15,North Anna River,561.929,707.791,840.018,666.956,439.466,244.203,164.832,160.539,149.264,207.775,316.421,383.29,396.429,5,2080106
13951,8423300,20700,15,South Branch Potomac River,456.577,508.705,770.774,533.281,367.698,203.038,111.23,124.398,128.446,139.602,292.189,363.405,336.149,4,2070001
100,435884,50702,15,Tug Fork,388.065,525.504,608.935,567.38,442.62,260.912,165.002,126.218,89.213,96.395,155.981,266.58,304.67,5,5070201
16148,8525335,20802,15,Craig Creek,505.644,556.321,678.054,483.689,326.906,211.249,81.358,74.471,84.408,103.921,189.875,342.603,298.707,4,2080201
46263,14639861,60102,15,Copper Creek,273.498,282.449,290.928,222.803,190.056,105.202,67.683,48.678,33.788,42.469,106.744,182.479,150.418,3,6010205
15572,8520573,20802,15,Back Creek,237.638,228.723,267.591,184.007,198.57,97.865,35.763,38.284,32.064,47.176,109.311,155.631,144.122,2,2080201
46256,14639839,60102,15,Copper Creek,240.466,248.117,254.645,194.85,166.33,91.866,59.027,42.847,29.925,39.202,95.423,159.788,131.893,3,6010205
46040,14638025,60102,15,Clinch River,198.913,216.425,227.037,190.009,160.605,89.714,61.617,48.376,54.174,99.269,112.582,150.418,130.637,4,6010205
46252,14639819,60102,15,Copper Creek,235.154,242.466,248.712,190.376,162.658,89.79,57.658,41.89,29.302,38.678,94.269,156.444,129.019,3,6010205
10455,5895492,20700,15,Back Creek,254.75,325.328,370.455,179.062,110.061,77.082,40.192,38.523,38.839,40.897,82.745,168.126,118.352,4,2070004
60080,935050013,50500,15,Indian Creek,269.911,404.626,282.346,177.21,135.328,80.922,49.87,36.885,34.999,41.038,74.324,146.213,117.511,4,5050002
18485,8628433,30101,15,North Fork Roanoke River,155.422,178.514,197.697,181.574,136.868,101.463,76.316,70.907,65.974,61.118,84.728,112.631,115.836,4,3010101
16260,8526583,20802,15,Craig Creek,282.794,386.701,397.054,175.82,116.285,78.179,43.057,35.001,37.708,48.653,83.375,156.224,114.859,3,2080201
20937,8712465,30101,15,Banister River,162.986,174.709,195.821,165.303,111.336,82.971,64.359,57.561,68.004,58.872,111.547,122.726,113.102,4,3010105
17205,8566697,20802,15,Moormans River,161.546,211.1,259.238,159.44,106.554,82.775,44.267,37.142,74.765,98.977,118.028,125.963,105.159,3,2080204
11560,6889222,50500,15,Fox Creek,176.03,268.697,193.913,129.665,111.38,80.493,53.626,45.014,54.146,76.297,104.199,120.902,97.89,3,5050001
59497,22539582,60102,15,South Fork Powell River,129.97,139.674,159.609,123.318,116.669,61.363,43.863,29.777,33.666,58.202,74.654,101.995,86.138,3,6010206
20419,8679999,30101,15,Belews Creek,117.572,125.683,142.304,110.729,70.406,53.709,44.329,42.399,47.505,40.75,65.526,85.975,77.695,4,3010103
13941,8423148,20700,15,South Fork South Branch Potomac River,127.482,207.84,278.991,115.517,82.083,55.236,30.104,24.535,33.145,63.887,79.959,104.958,73.347,3,2070001
21227,8724085,30102,15,Sappony Creek,110.426,117.741,132.909,97.867,62.256,45.967,39.545,39.78,44.258,37.753,56.481,75.301,70.6,4,3010201
35355,10475831,30102,15,,113.55,128.195,135.408,93.778,52.197,37.458,30.913,42.474,34.865,30.761,63.13,71.977,68.25,3,3010205
12283,6908455,50500,15,Little Walker Creek,158.685,246.471,151.332,85.78,68.946,41.553,25.215,18.092,16.439,20.5,49.673,82.679,61.576,3,5050002
101,435902,50702,15,Panther Creek,95.05,106.384,102.515,85.46,57.916,35.342,12.801,14.808,8.244,15.893,35.646,60.24,50.751,3,5070201
45895,14365254,20700,15,New Creek,60.622,110.733,193.755,85.937,56.056,37.898,21.53,16.577,19.57,33.975,44.682,58.393,41.988,3,2070002
10749,5909157,20700,15,North River,58.439,98.039,154.338,76.908,52.596,38.213,20.851,15.73,35.265,56.205,49.372,52.75,40.758,2,2070005
14420,8464815,20801,15,Thumb Run,116.503,169.172,157.659,50.845,36.668,26.836,15.759,14.032,16.941,17.939,37.308,61.527,37.587,3,2080103
10574,5907057,20700,15,Jeremys Run,70.558,116.207,109.93,34.41,24.231,18.216,10.588,8.893,16.783,31.715,34.584,43.236,25.718,1,2070005
10406,5894314,20700,15,Tuscarora Creek,74.507,126.615,118.433,37.97,26.554,19.38,11.87,9.911,11.738,12.877,16.395,36.467,24.225,3,2070004
15820,8522565,20802,15,Patterson Creek,76.514,132.061,123.312,39.392,26.71,19.531,11.772,9.929,11.262,12.144,9.338,25.925,23.517,3,2080201
